model,context,condition,n_true_cells,n_pred_cells,n_tfs,tf_activity_mean_pcc,tf_activity_mean_spearman,tf_activity_delta_pcc,tf_activity_delta_spearman,tf_activity_topk_overlap,tf_activity_auprc
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CTR9,197,2000,86,0.9726255965473946,0.9689230624086042,0.6319987537787105,0.6546818246143686,0.64,0.6237110821986602
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CUL1,181,2000,86,0.9917402617766254,0.9902825604981366,0.3954499345104308,0.3485541770838247,0.4,0.39702668514515577
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CUL2,84,2000,86,0.9940357430657084,0.9933015708288128,0.3705118726185692,0.3378555592244917,0.44,0.49957715732380803
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CUL7,33,2000,86,0.9807644802175599,0.9827727723005801,0.6193380370233382,0.5636020567007877,0.44,0.5577289294725156
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CWC15,144,2000,86,0.9890704046514405,0.9870559932072266,0.7918046349841104,0.7786876739468842,0.6,0.596835909963424
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CWC22,28,2000,86,0.9614603044157093,0.9572432661918014,0.5249568884081768,0.5825652153403462,0.48,0.3946212448548732
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CWF19L2,187,2000,86,0.9955761221807167,0.9942261427425821,0.7548142514950358,0.6830227840935894,0.56,0.6268608684148695
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CXXC1,115,2000,86,0.9957887459748808,0.9947922071795838,0.73319639672703,0.6170951459974527,0.52,0.6291129605892831
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,CYCS,162,2000,86,0.997313522407663,0.9971885466295579,0.48845775178857553,0.5105995565828577,0.48,0.4277909080188091
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DAD1,71,2000,86,0.9947340602013416,0.9939242417095147,0.6160625096119771,0.4492759092410019,0.4,0.43840375132714154
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DAP3,141,2000,86,0.9979111769623907,0.9963017123449218,0.4729990042854325,0.46286145572904375,0.44,0.423723103646341
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DARS,60,2000,86,0.9758058296013498,0.973319496202651,0.7612503330252581,0.7225152129817445,0.6,0.6304558758230947
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DBR1,96,2000,86,0.9869126187313156,0.9819425444596444,0.4147906558815856,0.43040709467427707,0.56,0.6132734345502782
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DCUN1D5,145,2000,86,0.9906915981658541,0.9890183499221661,0.6843680991972451,0.6034718618802773,0.48,0.5566038930212802
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDB1,85,2000,86,0.9952588853888029,0.9942261427425821,0.47983657295239845,0.37770649558941455,0.52,0.5571737461611871
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDOST,74,2000,86,0.9965532147550256,0.9957733855370535,0.7769090745929903,0.6248124911552432,0.6,0.6582265753202592
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX10,97,2000,86,0.9832997601074005,0.980376432850606,0.21112025742301993,0.2837397990471249,0.52,0.5597860638358325
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX18,112,2000,86,0.9793586359773786,0.9786216330959006,0.6587616516282669,0.6521722722769941,0.48,0.5660124641868071
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX20,110,2000,86,0.9969727237148079,0.9957167790933535,0.7516071289238148,0.692438322562385,0.52,0.6470798912572152
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX21,78,2000,86,0.9890532426509447,0.9873012877965941,0.07227742857559685,0.11116562101985943,0.32,0.3152782608265441
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX23,126,2000,86,0.9821568223439945,0.9797160243407708,0.7115990071661643,0.6633614793150621,0.48,0.5384063466405751
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX24,230,2000,86,0.9950596258783118,0.9937166847492807,0.798640523658478,0.8245954997877257,0.52,0.6588480809422772
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX27,40,2000,86,0.9917307957851765,0.9883390725977641,0.712136146759452,0.6980800981178358,0.48,0.5995119819242701
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX41,259,2000,86,0.9765100312287261,0.9746025755931883,0.7428195169249081,0.8046134251615642,0.6,0.569928769109076
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX46,132,2000,86,0.9898482617353025,0.9846407849426858,0.7214206609699684,0.6419453747818292,0.48,0.5996892992599869
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX47,313,2000,86,0.9403123208015448,0.9510920326430491,0.2727477341889444,0.31738289541959525,0.36,0.3915629863056244
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX49,41,2000,86,0.9938119953421571,0.9927543752063777,0.19150104306328375,0.09027784329449502,0.28,0.391686051488306
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX5,130,2000,86,0.9975323769959585,0.9968300391527902,-0.15067963737214174,-0.09682532194914853,0.6,0.7122850502813591
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX51,120,2000,86,0.9962246621697025,0.99458465021935,0.4714545227222663,0.5003726590876928,0.4,0.41134793353432175
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX52,106,2000,86,0.9907983888221953,0.9891693004386999,0.07079798712469926,0.17113071371291097,0.28,0.3712740050441749
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX54,68,2000,86,0.9963269450234815,0.9958488607953204,0.6868171206585042,0.6586820133025143,0.56,0.5739032446223045
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX55,150,2000,86,0.9961466390092593,0.9951695834709184,0.6491171721088941,0.5877730081607623,0.56,0.5907869120411567
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX56,144,2000,86,0.9912429381017205,0.9910184442662389,0.7510586811070427,0.7554601632152459,0.52,0.561174645269754
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX59,152,2000,86,0.9976126364573453,0.9964149252323222,0.6998004208068506,0.6010189159866032,0.6,0.6641122337923213
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DDX6,56,2000,86,0.9821850138475406,0.983055804519081,0.7976203442903654,0.7275531864710598,0.68,0.7084498126378331
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DENR,228,2000,86,0.9974298993792583,0.9964715316760224,0.659881875062234,0.6424925704042643,0.48,0.4674865940906574
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DERL2,122,2000,86,0.9832090769357673,0.9746780508514553,0.7450485798685998,0.7463087881503844,0.4,0.5281707737613326
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHDDS,95,2000,86,0.9887048329829492,0.9931883579414124,0.7287300023821456,0.7440822680315109,0.68,0.7952076113149629
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHODH,207,2000,86,0.991377024615822,0.9907731496768716,0.03329876008733639,0.053993112882683145,0.36,0.43551809927760654
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHX15,313,2000,86,0.9756114661403233,0.9707910750507098,0.7815997406313823,0.7589131562809567,0.6,0.6416589033017756
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHX16,305,2000,86,0.9898912888680449,0.9902448228690032,0.8024211407691794,0.8409924996462098,0.56,0.6677195350909471
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHX33,127,2000,86,0.9957097880546762,0.9943393556299825,0.18655041660084287,0.22660502853908202,0.32,0.3693977269199922
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHX36,248,2000,86,0.9965395882222547,0.9939431105240814,0.4796054234102409,0.5250153309118354,0.48,0.44230127951242726
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DHX37,202,2000,86,0.9941516736480928,0.9923015236567763,0.3158697718411729,0.27226755979055617,0.48,0.4521230158046149
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DICER1,153,2000,86,0.9972285335603531,0.9962073682720882,0.43792618273362616,0.3852162837869711,0.48,0.47129775654835465
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DIMT1,83,2000,86,0.9908759506916844,0.9893202509552338,0.35330018521146833,0.39276380961366103,0.48,0.4204417883510645
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DIS3,40,2000,86,0.9914563966818614,0.9905467239020709,0.7079623407873172,0.6429076843247323,0.68,0.6188069346056707
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DKC1,51,2000,86,0.9923161465027827,0.9904901174583706,0.1502626884889715,0.2278881079296193,0.36,0.42681452688355426
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DLD,283,2000,86,0.9888835708936043,0.9877352705316288,0.7033313380108474,0.5822255766781451,0.6,0.6716479328921281
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DMAP1,71,2000,86,0.973980034744778,0.9713948771168451,0.24283411664605653,0.3268927779612245,0.48,0.4832623414834254
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNAJA3,122,2000,86,0.996642727136212,0.9940751922260483,0.5297011162873382,0.4213123260531157,0.4,0.4393568445583557
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNAJC17,30,2000,86,0.9825315228142615,0.980867022029341,0.7287709077819529,0.6729845747440917,0.48,0.5408185278801599
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNAJC19,328,2000,86,0.9821165123842612,0.975998867871126,0.762406248376793,0.6820227369215529,0.56,0.692266134750125
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNAJC8,260,2000,86,0.9990580924120026,0.9989433463842634,0.486804243512633,0.4470305203075617,0.28,0.3508822828557987
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNM1L,144,2000,86,0.998892537745304,0.9978678239539599,0.720258046314768,0.6943818104627576,0.6,0.5999014888399024
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNMT1,146,2000,86,0.9858706220500215,0.9853955375253549,0.5272781293406943,0.1431859993395915,0.32,0.3705716553386586
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DNTTIP2,235,2000,86,0.9772813837197055,0.9764894570498608,0.4715137061492231,0.4933157224397377,0.36,0.44254778520957777
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DOHH,152,2000,86,0.9980854379851201,0.9977546110665597,0.27817240723163245,0.22375583753950656,0.28,0.3359865608114252
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DONSON,688,2000,86,0.9881690700166108,0.9863201094391245,0.2585188504236366,0.18196141327421103,0.44,0.4274107888374084
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DPH2,161,2000,86,0.9973762912443648,0.9964149252323222,0.14116702390285293,0.028935327138072547,0.44,0.5186960638505262
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DR1,103,2000,86,0.9949972532588833,0.992867588093778,0.24131590506700978,0.29713665738949946,0.28,0.3620109346536619
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DRAP1,184,2000,86,0.9979689923939576,0.9976980046228595,0.510846140703003,0.4825793669512713,0.44,0.43985403077979746
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DSN1,234,2000,86,0.9875577257756623,0.9871880749091937,0.7479796189636531,0.766158781074579,0.52,0.6027242704516241
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DTL,87,2000,86,0.9925974177577153,0.9923015236567763,0.6373062482666556,0.5965470069342893,0.48,0.5708930987907478
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DTYMK,73,2000,86,0.9951594135290001,0.9949620265106844,0.4135094578426765,0.35451672248690974,0.44,0.5255446080757727
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DUT,46,2000,86,0.9892738533428294,0.9919052785508751,0.2685283037414358,0.2856078116892306,0.36,0.4548789121861169
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DYNC1H1,217,2000,86,0.9954960739664305,0.9947356007358837,0.6249986504155872,0.5236567762630312,0.44,0.4849274087309393
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DYNC1I2,239,2000,86,0.9941274541200846,0.9929053257229115,0.7095356207982934,0.6685126656917778,0.48,0.5693120496929998
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DYNLL1,62,2000,86,0.9943266034545188,0.9954903533185527,0.14296667655376674,0.24790792018491437,0.4,0.4602446874398833
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,DYNLRB1,192,2000,86,0.9966998014302749,0.9968300391527902,0.5762191595238044,0.49163639794329916,0.48,0.524245694660552
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,E4F1,130,2000,86,0.9950933211739535,0.9935657342327467,0.44014579458890674,0.4929760837775367,0.52,0.592479319889562
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EBNA1BP2,68,2000,86,0.98239336829648,0.978678239539601,0.6577612134686677,0.6342468984386056,0.64,0.6646218072409262
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ECD,69,2000,86,0.988957668161133,0.9869616491343931,0.6440438509201515,0.5046558799943394,0.48,0.5575359096798463
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EEF1G,170,2000,86,0.992952546839579,0.9916599839615076,0.1594612208388025,0.2883815274305392,0.32,0.3511874935019841
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EEF2,196,2000,86,0.9866806291664119,0.9839803764328505,0.3713767025428186,0.3318552761922732,0.4,0.36542832817660675
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EFTUD2,73,2000,86,0.9817574588360886,0.9841690645785178,0.7322988184979873,0.738044247370159,0.52,0.5730628314162279
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF1AX,95,2000,86,0.9941679102612339,0.9920750978819755,0.8855932809881061,0.8628614557290437,0.68,0.7920985250145646
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2B1,162,2000,86,0.9907996732368931,0.9874145006839944,0.7269966751294923,0.6671918486721072,0.52,0.5278553927182456
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2B2,307,2000,86,0.9879849037200426,0.9852823246379546,0.8038832912705084,0.7448558894287466,0.64,0.728862835358072
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2B3,96,2000,86,0.9474722408242404,0.9336006415396952,0.7755900003413158,0.7220057549884429,0.6,0.6481216306367797
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2B4,301,2000,86,0.9869254182110919,0.9844332279824519,0.7507790540221252,0.7102882211425068,0.56,0.6336695536442774
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2B5,412,2000,86,0.9645665699599479,0.957413085522902,0.7888012146797608,0.7306099344308693,0.6,0.6964773909303424
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2S1,208,2000,86,0.9168223017761642,0.9170338223501109,0.7305412226254628,0.7294589367422991,0.6,0.6416947732725261
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2S2,76,2000,86,0.9660606468478776,0.9579980187744704,0.6147946412985805,0.5470163686966366,0.48,0.5132239517653578
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF2S3,46,2000,86,0.9313031436371073,0.9282041605736119,0.7172111660128208,0.7260436813057219,0.56,0.5951046171495801
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3A,271,2000,86,0.9537163172699256,0.9392990235388461,0.7123816790276133,0.6924760601915185,0.6,0.6553171640731248
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3B,23,2000,86,0.964199565451364,0.9568470210859004,0.821231323075955,0.8165762535968678,0.64,0.7445698355634723
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3CL,44,2000,86,0.9507024863842577,0.9452238313127977,0.3183581125922154,0.348535308269258,0.52,0.536327377952917
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3D,144,2000,86,0.9725271090238505,0.970168404170008,0.8706183932055943,0.8144063399216944,0.8,0.8579930783219666
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3E,171,2000,86,0.9715171905209488,0.9658663144487948,0.65962452048334,0.6112835511109014,0.52,0.6280601398749475
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3F,36,2000,86,0.9808134415214118,0.9803575640360394,0.5275780652710457,0.5169017406481439,0.48,0.43608656957987346
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3G,52,2000,86,0.9868915073917562,0.9809236284730412,0.6621294523842953,0.64862493513845,0.64,0.6193789100935325
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3H,335,2000,86,0.994633241696926,0.9935091277890467,0.8341369110831641,0.7825180433039294,0.72,0.8271775963644119
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3I,44,2000,86,0.9536802558219835,0.944186046511628,0.648066882569299,0.6466059719798104,0.52,0.5026443661808365
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3J,72,2000,86,0.9959538058676807,0.9937921600075474,0.48498815927962136,0.43918109344780415,0.52,0.5190879937918607
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF3M,209,2000,86,0.9809118015832795,0.9769989150431624,0.7660517082559993,0.720552856266805,0.68,0.7678558952669843
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF4E,324,2000,86,0.9809125736573107,0.9825840841549128,0.6957326451527284,0.7323836030001414,0.6,0.6667012436819609
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF4G1,271,2000,86,0.9807425486340403,0.9768857021557621,0.6522208018915994,0.6599462238784849,0.56,0.5883618941909584
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF4G2,205,2000,86,0.9978257430891686,0.9955092221331195,0.7319931029039516,0.6773998773527053,0.64,0.6635633986313991
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF5,94,2000,86,0.9918174203569755,0.986829567432426,0.5449909690940686,0.5066182367092787,0.56,0.5913733613934703
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF5A,100,2000,86,0.984775102082963,0.9839615076182838,0.635919875320957,0.5222416151705269,0.56,0.6227175247549943
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EIF6,107,2000,86,0.9858825166540994,0.985735176187556,0.4914683084404093,0.44235105429501387,0.48,0.5279486038714942
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ELP3,117,2000,86,0.9937200649776479,0.9891126939949998,0.35573759642168673,0.34962969951412803,0.48,0.42140645516410574
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ELP5,167,2000,86,0.9966140101781639,0.9949431576961177,0.49037040162229745,0.48167366385206845,0.56,0.5504266713977642
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EP400,78,2000,86,0.9643410231758762,0.9669040992499646,0.06630959343015778,0.2326619180150007,0.44,0.42399119431357407
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EPRS,71,2000,86,0.9594295073779311,0.9509410821265154,0.6419720311121087,0.6729090994858248,0.48,0.5429916318723379
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ERCC2,116,2000,86,0.9919599890610306,0.9904712486438039,0.5066728998721429,0.35244115288457,0.6,0.6289632251489721
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ERCC3,160,2000,86,0.9895052498839177,0.988471154299731,0.3163055456448055,0.2496061134959196,0.44,0.5115473367016731
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ERH,42,2000,86,0.9786864852484402,0.9756969668380584,0.800086937185303,0.7644039813198735,0.6,0.6924603914894665
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ESF1,121,2000,86,0.9980660697166416,0.9965658757488561,0.46818172785628936,0.5183735081843482,0.48,0.5280358868870357
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ETF1,40,2000,86,0.961643534952321,0.9537902731260908,0.7846161341701808,0.7462899193358177,0.56,0.628868008972517
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EXOC7,32,2000,86,0.9955775581358591,0.99354686541818,0.8294719626148788,0.8185197414972404,0.6,0.7412991720405622
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EXOSC10,77,2000,86,0.9981440713517548,0.9976225293645926,0.26836904870339284,0.24896457380065096,0.32,0.36707158448632166
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EXOSC2,209,2000,86,0.9877631711226905,0.982168970234445,0.7825809549106018,0.7356290391056182,0.64,0.6909021218459924
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EXOSC3,44,2000,86,0.9779384460532246,0.9734327090900513,0.6075243436685466,0.5348648521156658,0.52,0.5448250623085793
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,EXOSC4,89,2000,86,0.9862064634863628,0.9795839426388037,0.757288340791811,0.7104391716590405,0.6,0.6788436658945362
