method,family,condition_norm,n_test_cells,delta_pcc,topk_de,pra_all,csa_pearson
Global cloud,baseline,SF3A2,236,0.5688565969467163,0.35,0.8916093922798798,0.7777810869467652
Global cloud,baseline,SF3B2,197,0.5497432947158813,0.47,0.7369708299335089,0.7691931615639529
Global cloud,baseline,SF3B3,215,0.5712055563926697,0.49,0.7769627373584801,0.76496513272905
Global cloud,baseline,SFPQ,185,0.4645246267318725,0.43,0.6971872049485046,0.6113986039488798
Global cloud,baseline,SFSWAP,145,0.3458487391471863,0.25,0.8897334249154577,0.6299473964025434
Global cloud,baseline,SIN3A,217,0.2560802400112152,0.27,0.9093516214912396,0.5521625205434059
Global cloud,baseline,SLU7,195,0.4792377352714538,0.38,0.7453319095779827,0.6184194340954415
Global cloud,baseline,SMC4,169,0.629544734954834,0.53,0.9678370062181524,0.7990814273427693
Global cloud,baseline,SMG5,82,0.2408326715230941,0.27,0.9084298047547772,0.4202695269812838
Global cloud,baseline,SNAPC3,201,0.3759806454181671,0.31,0.9181012464595216,0.7166682267472196
Global cloud,baseline,SNRNP200,92,0.6469829082489014,0.51,0.7857040654366929,0.8214348520098693
Global cloud,baseline,SNRNP27,42,0.1943323463201522,0.16,0.8355892153100678,0.3332690494886761
Global cloud,baseline,SNRNP48,179,0.5917662382125854,0.48,0.9065116321138548,0.7359361312974546
Global cloud,baseline,SNRPD1,113,0.6849687099456787,0.53,0.7795347131887324,0.800612825914027
Global cloud,baseline,SNRPE,128,0.5944246649742126,0.43,0.8000554536635225,0.7892826513665265
Global cloud,baseline,SNRPG,325,0.6850647330284119,0.53,0.8892749437513426,0.8909195174000147
Global cloud,baseline,SON,238,0.6949074268341064,0.5,0.8296047059002384,0.8438621504803852
Global cloud,baseline,SPC25,181,0.8071701526641846,0.68,0.8474719551218386,0.8057201112051593
Global cloud,baseline,SPCS3,115,0.1118042916059494,0.15,0.9033104868520896,0.5391071582953411
Global cloud,baseline,SRBD1,143,0.696582555770874,0.55,0.9462476852845912,0.8400880192390341
Global cloud,baseline,SRFBP1,73,0.3161731958389282,0.19,0.8812482836917132,0.7085554144565201
Global cloud,baseline,SRP68,158,0.5839145183563232,0.5,0.8871770442074681,0.7520564072125863
Global cloud,baseline,SRRM1,136,0.2816296219825744,0.2,0.9217272381222892,0.5213389332709377
Global cloud,baseline,SSRP1,440,0.5668599605560303,0.44,0.8208194814088708,0.7128464254162105
Global cloud,baseline,SUGT1,94,-0.0013851001858711,0.14,0.9205103857466724,0.4558120829577058
Global cloud,baseline,SURF6,113,0.4644421935081482,0.32,0.9151108002649304,0.6762546200027884
Global cloud,baseline,TAF10,38,0.3709604740142822,0.27,0.7510054567332647,0.5249580478351618
Global cloud,baseline,TAF6,111,0.2248695939779281,0.25,0.8281106615716503,0.6949907126169876
Global cloud,baseline,TBL3,70,0.3094536066055298,0.2,0.865346786030243,0.5826250549833639
Global cloud,baseline,TCP1,63,0.4663292169570923,0.31,0.865058298679518,0.48545892633973
Global cloud,baseline,TEX10,153,0.4895151555538177,0.41,0.9302490987930274,0.7060068767393508
Global cloud,baseline,THOC7,104,0.4007374048233032,0.36,0.9153965363218388,0.530401008554996
Global cloud,baseline,TRMT10C,67,0.05772365629673,0.22,0.9054877443295848,0.5862286681287854
Global cloud,baseline,TRMT5,93,0.3397341966629028,0.25,0.890329492581933,0.7121300747585276
Global cloud,baseline,TSEN2,168,0.0618176162242889,0.22,0.9282485229868188,0.7554852172088669
Global cloud,baseline,TSR1,109,0.2851096987724304,0.25,0.868640175174432,0.8041702675640517
Global cloud,baseline,TSR2,486,0.4543339312076568,0.28,0.8865753672562452,0.8683806116684127
Global cloud,baseline,TTC27,87,0.0822905525565147,0.26,0.885436462640192,0.4799043338195689
Global cloud,baseline,TXN,81,0.4729604721069336,0.41,0.9370608885346904,0.7689644849731715
Global cloud,baseline,U2AF1,141,0.4744603037834167,0.3,0.856482800713277,0.7104579488996132
Global cloud,baseline,UQCRB,93,0.2839395701885223,0.28,0.9013188631190132,0.529906398327501
Global cloud,baseline,USP36,151,0.0492393672466278,0.21,0.8902801774074897,0.7961692305487615
Global cloud,baseline,UTP3,27,0.3556869328022003,0.21,0.8170367827076088,0.4520486260556509
Global cloud,baseline,VPS29,146,0.2857858836650848,0.21,0.8493395046601679,0.4443033542163768
Global cloud,baseline,VPS54,306,0.5273770093917847,0.4,0.9393092871821568,0.8503662528055315
Global cloud,baseline,VPS72,95,-0.130726009607315,0.18,0.867844894205434,0.6588525806383503
Global cloud,baseline,WBP11,205,0.5829097032546997,0.46,0.8931645166009026,0.8098298957307111
Global cloud,baseline,WDHD1,175,0.0683680549263954,0.21,0.9339898962303916,0.5366151063027955
Global cloud,baseline,WDR12,174,0.4908937215805053,0.39,0.9288702874258944,0.6793592041223719
Global cloud,baseline,WDR3,329,0.3330081105232239,0.25,0.8962877201009581,0.8096147818508701
Global cloud,baseline,WDR43,47,0.4426116645336151,0.24,0.8306615783250225,0.6582613559741792
Global cloud,baseline,WDR5,75,0.1043576896190643,0.22,0.832968656605118,0.6031995426752772
Global cloud,baseline,WDR70,29,0.3414921462535858,0.32,0.84396739655194,0.531323018139841
Global cloud,baseline,WDR82,86,0.5625497102737427,0.44,0.7692243084038968,0.6138777777714771
Global cloud,baseline,WDTC1,107,0.3220448493957519,0.28,0.8651839795463886,0.5631160321037009
Global cloud,baseline,XPO1,139,0.6909436583518982,0.5,0.81551767672484,0.7019502385113112
Global cloud,baseline,XRCC6,26,0.3584808111190796,0.38,0.8813284914775861,0.4374555723072423
Global cloud,baseline,YEATS2,233,0.1354132443666458,0.19,0.9270643106165734,0.8744808414845885
Global cloud,baseline,ZBTB17,158,0.1963842809200287,0.27,0.8908025832497205,0.5584275248794754
Global cloud,baseline,ZCRB1,141,0.1038584411144256,0.21,0.9016210364771948,0.4573559070172368
Global cloud,baseline,ZNF335,140,0.1452776789665222,0.13,0.9196653100628276,0.4481046549893508
Global cloud,baseline,ZNHIT6,116,0.209601491689682,0.26,0.8989465896313695,0.8366148724677279
