condition,n_true_cells,n_pred_cells,mean_pcc,mean_spearman,delta_pcc,delta_spearman,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
SUPT16H,82,2000,0.981447025853263,0.9080616195828964,0.5692724769236497,0.4373664961554922,0.8237623252843642,0.7425145285206218,0.8237623252843642,0.4883863376475748,0.4840881104139258,0.9911991044500887,0.4653039625046287,0.4635514880636163,4950
SUPT5H,367,2000,0.9724416971890886,0.8745827104416974,0.643147223308006,0.5154178433723958,0.6935077330903343,0.8142826860632428,0.6937146885463447,0.6061308450641243,0.5331187028863508,0.8795439110750278,0.5804722476426439,0.5819947626937598,4950
SUPV3L1,74,2000,0.9910403811517999,0.9676291224147456,0.2061831404207607,0.16982041189014013,0.8771048140212597,0.8200818164546056,0.8771048140212597,0.44634004209528466,0.4465282259534808,1.000421593037221,0.5025140295635974,0.3930980925907215,4950
SURF6,113,2000,0.9966159752533699,0.9732097570084892,0.4162554469720568,0.2771047059287279,0.9205537967583417,0.9263858476052882,0.9208285069334412,0.4291199021005829,0.46051741708140903,1.0731672059381547,0.5228952929191132,0.4037894228767039,4851
TADA3,139,2000,0.995665153451821,0.9752202090949901,0.2640930661830778,0.06383373334908518,0.8874044185443134,0.8884516087566189,0.8876692363355831,0.46734715418307765,0.4622098160951526,0.9890074264237697,0.5194222703274529,0.42922609563778447,4851
TAF10,38,2000,0.9777397123204944,0.9116388587585852,0.5310928086956903,0.28734053194200193,0.8075884728836586,0.800452996087513,0.8085533336636868,0.49824655101921317,0.49831889000535695,1.000145167055435,0.4538424143373818,0.42999636810081854,4950
TAF1C,128,2000,0.997080018833766,0.9802229300255795,0.2945474751048768,0.09779317525835854,0.8872994802082853,0.88863752114252,0.8872994802082853,0.4502817130245285,0.44315480260302936,0.9841723080083556,0.48024035659666325,0.417875193180512,4950
TAF6,111,2000,0.9907562639779441,0.9618825621644403,0.45116121660019354,0.14032324153643244,0.846886059349748,0.8058587791071326,0.8471387857178023,0.47818612737630034,0.4675090327344227,0.9776716558525503,0.5130507464034724,0.46243296190591276,4950
TAF7,84,2000,0.9883562964489242,0.9303647970968136,0.44930085737073294,0.31772863476349517,0.8119567813627461,0.8837248977732218,0.8124415316799776,0.48690301039809614,0.5014645873915907,1.0299065037255035,0.35775332651117386,0.297076089958912,4851
TBCB,97,2000,0.989701401583553,0.9443560551753506,0.24085884386875953,0.23568622474454176,0.8931184074016895,0.8812035496734919,0.893384930352272,0.4525444424557801,0.4752570699232183,1.0501886993513803,0.28970287831817776,0.2657569267961351,4851
TBL3,70,2000,0.9925366363691888,0.9655197036752214,0.5147519351517865,0.1360649605190337,0.8574632482503906,0.8013949541229273,0.8574632482503906,0.47549352674413836,0.4502432608256659,0.9468967000237912,0.4134966572401258,0.3760385418794889,4950
TCERG1,93,2000,0.9956320509829557,0.9668341163543942,0.17020689921579263,0.11010359291782189,0.8889840189465995,0.8511995739534448,0.8889840189465995,0.43958076653170763,0.44732115385817206,1.0176085437300877,0.25342549012370014,0.20427823266170322,4950
TCOF1,86,2000,0.9895096895248421,0.9447497472248629,0.10831863076088545,0.0507200539382772,0.8827201344470708,0.9054476156832009,0.8827201344470708,0.46040271050330067,0.47996005360767824,1.0424787522606251,0.39333508955959595,0.3544763442415824,4950
TELO2,73,2000,0.9926585419795081,0.9610400200067659,0.2722714353530683,0.16091358230379627,0.8517776711515234,0.7862289815482286,0.8517776711515234,0.46262804983463796,0.4421682217167686,0.9557747575337681,0.45103375906472376,0.413770167737263,4950
TERF2,47,2000,0.9884365959950124,0.9143808970997861,0.5161535063076762,0.36228578622183755,0.8857306506546506,0.8901876145697551,0.8867888712647519,0.44745323979395807,0.488125510783205,1.0908972300636448,0.5657406081869282,0.5835027251991728,4851
THAP11,60,2000,0.9966026751500884,0.9667598734424078,-0.01399317162977667,0.011034606731924874,0.8863335370868414,0.8157411405211888,0.8863335370868414,0.43250504735199324,0.4312223865221887,0.9970343217772812,0.11177374063030866,0.0820154553759326,4950
THOC6,115,2000,0.997826843392541,0.9810435838169286,0.06901591180868787,0.03444557055172216,0.8975359132576418,0.8736251656121418,0.8975359132576418,0.4389006716379261,0.4363835305083174,0.9942648730455032,0.20982786681112114,0.16936832992199913,4950
THOC7,104,2000,0.995419436759929,0.9675720740000823,0.33021420044991184,0.23381983639350726,0.9010285975013038,0.8258293166031965,0.9010285975013038,0.4459196833106812,0.4491132351311024,1.0071616972031692,0.3240300896451322,0.3064142869177498,4950
TIMM13,162,2000,0.9936989888724561,0.964049207107041,0.5081481006722327,0.37059118118402595,0.8915630425021998,0.9096364636354126,0.8915630425021998,0.4675613710963499,0.47099992712171773,1.0073542130817243,0.4115241828959338,0.3611826710063947,4950
TIMM23B,480,2000,0.9885938409841705,0.9392232230763238,0.6976228687377436,0.5205794689103119,0.8623208703603965,0.8592869875929339,0.8625782027597879,0.49572525040639975,0.4895556704330046,0.9875544167986572,0.6689211292109347,0.6389365954431458,4950
TIMM44,38,2000,0.9871301237160695,0.911424618545578,0.5895386139819053,0.3877296257714039,0.8650955712893671,0.8604432889644694,0.8653537317105217,0.45097726311330166,0.4769436093215078,1.0575779263308518,0.42840460493982635,0.4261872142226403,4950
TIMM9,183,2000,0.9975449561375259,0.98252217198823,0.16019967579517755,0.09307816950800897,0.9068759693932475,0.9187473510082778,0.9068759693932475,0.43368968497472765,0.44009630312785564,1.014772331986125,0.39668561374925065,0.3329256262490786,4950
TMX2,94,2000,0.9916172379740265,0.9530243898894447,0.3978379128342145,0.21815407217679014,0.8247945785100809,0.8405032835832881,0.8247945785100809,0.506354434493938,0.4737553181276194,0.9356199462238374,0.4523178988539898,0.45383483691095156,4950
TOMM22,89,2000,0.9931323888121006,0.9574221589802994,0.5625117536983144,0.2569514876066001,0.899976865155287,0.9223096241653199,0.899976865155287,0.4598844876321731,0.48162092127856565,1.047264962742401,0.6373066572733708,0.6144096265198884,4950
TOP1,91,2000,0.9950949391254112,0.966950371496823,0.3794616677158454,0.1162310540104064,0.8449556299455379,0.8711436216908862,0.8452077802379716,0.4666574086753878,0.4547581671881613,0.9745010986410488,0.37686037589113136,0.30247408709897194,4851
TPR,68,2000,0.9886752870439391,0.9377134792380052,0.3472645885540668,0.22939489913024308,0.8884448996493732,0.8573521036548261,0.8884448996493732,0.46783551628876996,0.4855918721508582,1.037954248585919,0.38994439175938594,0.36075869416545236,4950
TPX2,212,2000,0.9904617052308416,0.9458378333423382,0.5575019505379317,0.38798174599078955,0.9199059029617946,0.8651694103083625,0.9201804197934752,0.4719866198249748,0.49218881458901487,1.042802451356581,0.5715940045724993,0.5601815249271441,4851
TRA2B,139,2000,0.9946668380550786,0.9768969268405504,0.23403242898161566,0.21836461985750813,0.8737763024863405,0.7949163446382496,0.8737763024863405,0.4489765777063683,0.42953557408740417,0.9566992708500013,0.3352482389801014,0.22817528419151334,4950
TREX2,275,2000,0.9969667035381198,0.9829447291655078,0.31122337471439926,0.23781416788969856,0.8877761951372244,0.7841007487556542,0.8877761951372244,0.4755031726769836,0.442821871817625,0.931270048130131,0.5191323681410852,0.475637308470108,4950
TRMT10C,67,2000,0.9948441572415433,0.9667517155669034,0.2743446459452106,0.09947959107510297,0.904005878007333,0.8776809544485417,0.9042756499792838,0.4280146104890435,0.4465865070088089,1.0433907759939263,0.3840891463905705,0.29468754404056435,4851
TRMT112,150,2000,0.9937317728934353,0.9689687756320988,0.6206123475700347,0.23655644677389379,0.8826246440798172,0.8871020729743819,0.8826246440798172,0.4669896835407913,0.46224479295384496,0.9898393890645215,0.6091219681095933,0.5818296448913726,4950
TRMT5,93,2000,0.9961203712896559,0.9720895131728148,0.452710938615947,0.28572155624081014,0.894019648964228,0.8626665970591292,0.894019648964228,0.4376289711567197,0.4445499763489527,1.0158147551698695,0.4146605700521853,0.3668229460632121,4950
TSEN2,168,2000,0.9936912153953179,0.9754920255941727,0.24554598892024873,0.24113647384041456,0.911999843165797,0.886211834386651,0.911999843165797,0.4389909862889631,0.45437273501288933,1.0350388478441623,0.5362019874124639,0.4555287245425765,4950
TSG101,83,2000,0.9847427324250033,0.9185625211106615,0.4904005920940165,0.3928162873665467,0.8854313079894379,0.7187009772575769,0.8856955369682471,0.47648540846381093,0.500635432029062,1.050683636118626,0.4617718220869364,0.42430299359929097,4950
TSR1,109,2000,0.9957543707542713,0.9731132389288627,0.5498284097018404,0.22165603937276454,0.8670629553730322,0.8925236912175301,0.8670629553730322,0.4726987484389103,0.4561563197087147,0.9650042687126424,0.5736171974350924,0.5182948554337129,4950
TTI1,146,2000,0.9915293302033863,0.9535554167971864,0.37467813276055084,0.22782719977401322,0.8765906215434356,0.8948840144990803,0.8765906215434356,0.471720884266245,0.4794215715554465,1.016324647440474,0.361585613019376,0.30663070219651445,4950
TTK,185,2000,0.9844440086236081,0.9142613682335395,0.6005269908877433,0.3969902769218241,0.8682489328791931,0.8425428554988929,0.8685080343214131,0.5291467992628885,0.5151675553474705,0.9735815209111977,0.6243414432466442,0.5910192895142258,4950
TUBGCP2,226,2000,0.9972080381118815,0.9804326540807632,0.24392905306227175,0.15835057466207875,0.9355825373127403,0.9123376722850614,0.9355825373127403,0.4281220508757134,0.4530861993010356,1.0583107966318266,0.3696402278932848,0.31599650201171126,4950
TXNL4A,66,2000,0.9913332036002538,0.9437933522986585,0.26211190022911474,0.18887721926386092,0.895658599977666,0.911164025400195,0.895658599977666,0.425387065766517,0.4639472910396696,1.0906473597103763,0.266095669865516,0.22300620213670794,4950
U2AF1,141,2000,0.9874713910897994,0.9350526930669074,0.5950512913518872,0.521138626851726,0.8965497216005694,0.8515848618986864,0.8965497216005694,0.47746947892499214,0.5037125072544519,1.0549627126720602,0.5865103141143116,0.5948794378199149,4950
U2SURP,263,2000,0.9884986996937295,0.9355206844236555,0.45670005325760993,0.3459480149394444,0.9035912031210346,0.8832452837140239,0.9035912031210346,0.4362114314238824,0.47828008525849686,1.0964409454673951,0.6149278926874084,0.593992627099593,4950
UBA1,251,2000,0.9877152509582477,0.9511328655066804,0.15397011942070363,0.1454427168826467,0.8696720122222033,0.6527719667947125,0.8699315383374591,0.4573402082867618,0.4315015506505693,0.9435023061540782,0.3299828638983855,0.3025663197319859,4950
UBA3,94,2000,0.9956382830068581,0.9737269348998011,0.01155504181635717,-0.015963083476058824,0.8960768266371882,0.8107012267855517,0.8963442324344539,0.43177388461866817,0.43749048094670506,1.0132397683122683,0.25755287653711173,0.20555246720270456,4851
UBA52,44,2000,0.9930113087084022,0.9532388094067167,0.2466520477955905,0.1036573062216267,0.8875490908321021,0.7682796480037642,0.8878139517962418,0.42630952561812074,0.4433174019288506,1.039895580299581,0.18896309606102335,0.14700312511228367,4950
UBAP1,102,2000,0.9847383312644042,0.9188484842147648,0.4575244348355477,0.33053734300361515,0.9007280469764682,0.8757589764946648,0.9009968407833846,0.4590374491210841,0.5166679141205861,1.1255463009703972,0.4561106012080032,0.44077195153923604,4950
UBL5,198,2000,0.9907197918130222,0.9415911541340606,0.6555039628330549,0.5538011306436932,0.8911279489335467,0.8938876811145743,0.8911279489335467,0.47173399453524845,0.49070537600709085,1.0402162474815293,0.7281968749758955,0.7338217098887452,4950
UBQLN4,145,2000,0.9970390252274234,0.9773205386408527,0.3423228187649915,0.22094255376050312,0.8922431410674628,0.9080144988524823,0.8922431410674628,0.467039355856582,0.4577701906962253,0.980153332164289,0.3960699872235105,0.33794663108865053,4950
UFM1,119,2000,0.997266517555204,0.980967265113702,0.17915328680034803,0.1661261117231348,0.9073947036376965,0.8615627937592842,0.9076654868975108,0.43486428677564526,0.4412933850876248,1.0147841254378638,0.31411301838264327,0.2164685828946957,4851
UPF1,115,2000,0.9924262802963508,0.9586454267407776,0.4511070021300862,0.2938458144413576,0.9125886352194625,0.8615853189116222,0.9125886352194625,0.4368981503963756,0.47014787919360373,1.076104048520283,0.3287541590681802,0.22847456191503096,4950
UPF2,133,2000,0.9940001489241757,0.9636460721987441,0.5085657663595512,0.31450032025778807,0.9088658615219747,0.8634313597474356,0.9091370838023454,0.4373227516273681,0.4546193058416985,1.0395509809504688,0.3347885941552346,0.2495897251265398,4851
UQCC2,83,2000,0.9966000847272096,0.9740100674084514,0.16941718380141202,0.13864890768497165,0.8785119015447352,0.832031717499662,0.8785119015447352,0.43707324190594266,0.4315234664295035,0.9873023904980728,0.361247767116806,0.27064953121225666,4950
UQCRB,93,2000,0.9968377090839475,0.976256207349424,0.1987860858367503,0.19039061286252562,0.8934182295385089,0.8612686759143484,0.8934182295385089,0.4280495790671335,0.43277500233507943,1.011039406154423,0.30849784477620995,0.23389289597346657,4950
UQCRFS1,114,2000,0.9961336764173848,0.9744331464807485,0.36370919767475596,0.2661492230061044,0.90497183093399,0.9027885748419865,0.90497183093399,0.42981710402752876,0.45075948927424414,1.0487239213219743,0.2902249094331911,0.24763932888987555,4950
UQCRQ,148,2000,0.9969519719774248,0.97983697304651,0.3036469784875947,0.27136772426814626,0.9019978678605975,0.8921252639567149,0.9019978678605975,0.43005918477348515,0.4393438367528713,1.0215892186290225,0.4415325831233007,0.3633056703911933,4950
USP36,151,2000,0.997322294548991,0.9782488825063089,0.3263789778201562,0.09323101274119133,0.9001962752943444,0.9342298201610477,0.9001962752943444,0.44392880860511613,0.4586390416974315,1.0331364454746077,0.5571030266438258,0.4447207761184363,4950
USP39,166,2000,0.9909185492397429,0.9526626930633453,0.43729710193960736,0.31503425900837595,0.8973758792895191,0.8597511611735024,0.8973758792895191,0.4553382298086719,0.4673798420532471,1.0264454007852162,0.48417477551847093,0.47752446470002413,4950
USPL1,96,2000,0.9929822647307882,0.9613419069626874,0.21368079174047414,0.22515043208137905,0.9200372939725664,0.9307917364883116,0.9203118500137399,0.4290128026806654,0.46960275250257555,1.0946124186088662,0.2770282163235541,0.22860083098982156,4950
UTP20,92,2000,0.9912835680643428,0.9621930406339133,0.59186540176502,0.2592843570687222,0.8727300168898665,0.8704965579382841,0.8727300168898665,0.4710617278789245,0.46434363696759196,0.9857383854999932,0.536713493453279,0.49896165987482377,4950
UTP23,160,2000,0.9944425054465518,0.9775401270854136,0.5486833414181338,0.16751814433829304,0.8757515939518726,0.8663632768345445,0.876012934326075,0.46930160131838905,0.4524655534718773,0.9641252929023301,0.5483199094888865,0.4968436514466246,4950
UXT,206,2000,0.9917038622716621,0.9548235907883883,0.4546481248862339,0.28701438833789983,0.9028825968100415,0.9356762043475797,0.9031520335742342,0.4711584527498925,0.493149837674019,1.046675113921917,0.49083639229737897,0.46672013736811274,4851
VPS54,306,2000,0.9985081960158815,0.9879967981695955,0.23249197428127757,0.14550635430158387,0.8983673748451394,0.8574206130899483,0.8986354641840965,0.45112157949448733,0.4375134409893285,0.9698348542342926,0.6365175284900845,0.6114871959003284,4950
WAC,93,2000,0.9971586951480303,0.9772473124364405,0.042633028055575325,0.04502896207980184,0.887356215734051,0.8623775358164054,0.887356215734051,0.43564493285941047,0.4340191501675602,0.9962680785844106,0.2920398353049259,0.17674442139492988,4950
WBP11,205,2000,0.9947338356463611,0.9642071845382344,0.637050467155598,0.509907912809088,0.9042977713119714,0.8637042281100625,0.9042977713119714,0.4768094640563026,0.4818515940401527,1.01057470595321,0.6447031240013543,0.6347970697217701,4950
WDHD1,175,2000,0.9972326007100651,0.9779000868103862,0.1542114932302359,0.10539395586776316,0.9223543331121289,0.9144101670144962,0.9223543331121289,0.4251753308643589,0.4433701073880884,1.0427935601503617,0.24935178090599883,0.2011785224128536,4950
WDR12,174,2000,0.9942174543291118,0.9721095440007012,0.49700674484925783,0.2930195300463562,0.92002792395161,0.8866252661887941,0.92002792395161,0.44143635896001215,0.46474293256061816,1.0527971078946539,0.3820817649155709,0.299356907277585,4950
WDR24,78,2000,0.9946963122274064,0.9624167631370069,0.33951660922036175,0.2038307258191131,0.9122276162665901,0.8919428054514563,0.9122276162665901,0.44435777310682084,0.4662716860469929,1.049315897624109,0.5336207074661873,0.5182161763099421,4950
WDR33,79,2000,0.9918911290203516,0.9520410052164784,0.3469975488266052,0.2396736263160253,0.8258456140478271,0.7639657813869627,0.8258456140478271,0.4953575264262415,0.4558199831116698,0.9201838058227286,0.4448178943969432,0.4210009264521932,4950
WDR61,98,2000,0.9945088957327884,0.9651597802726128,0.18362437753214744,0.16525576734476724,0.8478343607297646,0.7961201924255842,0.8478343607297646,0.4463339881111283,0.43160191004813014,0.9669931304239787,0.2381009558109757,0.20089779141847258,4950
WDR82,86,2000,0.9720704648903205,0.8773192720736481,0.33285080373947057,0.18440864705261262,0.8248367470724518,0.8123733408610281,0.8248367470724518,0.5179451026115789,0.5206847545772243,1.0052894445742167,0.3775203875125996,0.351880738715053,4950
WDTC1,107,2000,0.9937796954910394,0.9653379503892444,0.12519732732364472,0.08185867047317734,0.8456970596042016,0.7316903988140611,0.8459494311528749,0.47040787615984475,0.4361154570841264,0.9271006501279918,0.32806407081331457,0.28304544204271,4950
XRCC5,77,2000,0.9907536270240968,0.9455868308321882,0.5064217493249795,0.278934707873714,0.8892496485750232,0.9155795279754005,0.8892496485750232,0.43723015381214453,0.46021452957806236,1.052568115533294,0.5239806184906282,0.4983630687109617,4950
XRN2,57,2000,0.9947828583767654,0.9608912009029421,0.20031209457502264,0.12439431701338147,0.873115293263298,0.8412711207315362,0.8736365561249477,0.44264025159340203,0.4370828513594357,0.9874448604969621,0.3260239891966297,0.2665713830275273,4950
YEATS2,233,2000,0.9966056959252121,0.9852387231837969,0.42371999443616176,0.028007949288275352,0.9105087430730471,0.8561878760819367,0.9105087430730471,0.4498511034484091,0.4496021723026591,0.9994466143612678,0.5786210516306264,0.44741058789245297,4950
YTHDC1,157,2000,0.9941230069345038,0.9710245994490934,0.41548841546713094,0.19237045284300014,0.86209328572056,0.7576607898035183,0.8623505502045111,0.48319175254224594,0.4533178604583853,0.9381738175198119,0.6044953694927088,0.5840496923130689,4851
ZBTB17,158,2000,0.9969653696501988,0.9783699239167358,0.029759287586440756,0.007020380457403566,0.8535622553355214,0.8285312563052842,0.8538169740031835,0.4604045778072856,0.42648550731500595,0.9263276661646183,0.3353405377215394,0.24496542752762898,4950
ZC3H18,23,2000,0.9890163347919264,0.9179159443392549,0.17024491564353603,0.13694822833078385,0.8284770616030903,0.8253026269133394,0.8379767985798305,0.41494048257182775,0.46537486402001715,1.1215460345544825,0.1110872586977502,0.09235169325035585,4950
ZCRB1,141,2000,0.9973771976146064,0.9787473840115705,0.15131192381359668,0.1287450738136358,0.8884651033778125,0.8872135012466458,0.8887302376969345,0.42555607591704564,0.4317338344755223,1.0145168845257237,0.35220490676335137,0.25841932282663344,4851
ZFC3H1,105,2000,0.9942637602707504,0.9649859701141285,0.16988551115542955,0.11045761552936903,0.8909201347857945,0.7553206492941869,0.8911860017314186,0.4457675895402498,0.44484471139322473,0.9979296652606047,0.24145882027180035,0.18544279382299508,4851
ZMAT2,348,2000,0.9925245371008579,0.9567306448934596,0.5377255236819135,0.44704773447286983,0.8970519550664255,0.9089510517645429,0.8970519550664255,0.4520272657659732,0.46405412247817757,1.0266064623906257,0.6291067631099874,0.6352609943989793,4950
ZMAT5,98,2000,0.9952023216670607,0.970552664566915,0.08228635136956763,0.0863805145290861,0.8806987142071052,0.8095270111879322,0.8806987142071052,0.4565703509113171,0.4434120210740249,0.9711800393459005,0.33316090424664324,0.26843059019730137,4950
ZNF236,85,2000,0.9910775929209837,0.9669146940141067,0.4378302629721414,0.16907947007549512,0.8790588994229158,0.8149924187264201,0.8790588994229158,0.45982020111278893,0.4551245803585416,0.9897881157879431,0.4871845294557732,0.45181641421863766,4950
ZNF574,266,2000,0.9985213439440224,0.9884729735284605,0.048247119897575165,0.05488830870206882,0.9070838657741147,0.9014950249206684,0.9070838657741147,0.43839260987128376,0.4352276554865751,0.9927805253983566,0.379643462551351,0.2785331633464666,4950
ZNHIT6,116,2000,0.9954223104602297,0.9727399457101351,0.5362339173896343,0.15512392174521536,0.8885767927813545,0.8996294309043441,0.8885767927813545,0.4528365912836107,0.45493609261448836,1.0046363110334422,0.5645930642197627,0.5028094349218679,4950
