model,context,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
TxPert_official_cell_gat_k562_all_fixed2000,K562,DYNLRB1,top_true_de,100,192,2000,4851,0.1039110899415555,0.10051565644573159
TxPert_official_cell_gat_k562_all_fixed2000,K562,E4F1,top_true_de,100,130,2000,4950,0.1669842811935067,0.12817326344524854
TxPert_official_cell_gat_k562_all_fixed2000,K562,EBNA1BP2,top_true_de,100,68,2000,4950,0.1305335705474345,0.11830634685280653
TxPert_official_cell_gat_k562_all_fixed2000,K562,ECD,top_true_de,100,69,2000,4950,0.14002403387427903,0.1417539872033856
TxPert_official_cell_gat_k562_all_fixed2000,K562,EEF1G,top_true_de,100,170,2000,4950,0.1444184066755183,0.1361370815377821
TxPert_official_cell_gat_k562_all_fixed2000,K562,EEF2,top_true_de,100,196,2000,4950,0.21757504121060953,0.20065736691270597
TxPert_official_cell_gat_k562_all_fixed2000,K562,EFTUD2,top_true_de,100,73,2000,4950,0.11480306960672605,0.12014512637212547
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF1AX,top_true_de,100,95,2000,4950,0.34311981460994956,0.30575897149647197
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2B1,top_true_de,100,162,2000,4950,0.2899195813254693,0.2588817749865951
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2B2,top_true_de,100,307,2000,4950,0.2012582054150881,0.19486993694608515
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2B3,top_true_de,100,96,2000,4950,0.18762800353996278,0.18276137521047678
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2B4,top_true_de,100,301,2000,4950,0.1853368326286197,0.17945165506538244
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2B5,top_true_de,100,412,2000,4950,0.18974127567664123,0.18594352355651556
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2S1,top_true_de,100,208,2000,4950,0.10546557783982435,0.10588536607484958
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2S2,top_true_de,100,76,2000,4950,0.10043686950279682,0.0990246038070474
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF2S3,top_true_de,100,46,2000,4950,0.07307797873408917,0.07435698845050517
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3A,top_true_de,100,271,2000,4950,0.17665538076378964,0.1801017469254623
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3B,top_true_de,100,23,2000,4950,0.08176146507007993,0.08375544225101282
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3CL,top_true_de,100,44,2000,4950,0.21148579786993182,0.191394930506204
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3D,top_true_de,100,144,2000,4950,0.14146577656977533,0.14103786927648035
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3E,top_true_de,100,171,2000,4950,0.1958307361989741,0.17671659116002075
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3F,top_true_de,100,36,2000,4851,0.11605512533747456,0.11438403402010718
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3G,top_true_de,100,52,2000,4950,0.12553939627473057,0.1186599469018662
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3H,top_true_de,100,335,2000,4950,0.4823445946061795,0.44196797084396827
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3I,top_true_de,100,44,2000,4950,0.13235936390430203,0.13157469549732392
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3J,top_true_de,100,72,2000,4950,0.12699898193017048,0.11952407239124564
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF3M,top_true_de,100,209,2000,4950,0.28244370398450824,0.2575564034830846
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF4E,top_true_de,100,324,2000,4950,0.29464386214901395,0.27259939748359635
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF4G1,top_true_de,100,271,2000,4950,0.3012855639750193,0.2664643738311481
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF4G2,top_true_de,100,205,2000,4950,0.27698582301604047,0.2411858759732419
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF5,top_true_de,100,94,2000,4950,0.12641886185943613,0.11036653571168763
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF5A,top_true_de,100,100,2000,4950,0.18838558266947314,0.17515913676124759
TxPert_official_cell_gat_k562_all_fixed2000,K562,EIF6,top_true_de,100,107,2000,4950,0.15257988949692974,0.14170539886316874
TxPert_official_cell_gat_k562_all_fixed2000,K562,ELP3,top_true_de,100,117,2000,4950,0.3000646509255289,0.26547240010832435
TxPert_official_cell_gat_k562_all_fixed2000,K562,ELP5,top_true_de,100,167,2000,4950,0.24408542482440912,0.19829768982611387
TxPert_official_cell_gat_k562_all_fixed2000,K562,EP400,top_true_de,100,78,2000,4950,0.2138136428698876,0.1805740813818561
TxPert_official_cell_gat_k562_all_fixed2000,K562,EPRS,top_true_de,100,71,2000,4950,0.11351712952747818,0.10634331684068037
TxPert_official_cell_gat_k562_all_fixed2000,K562,ERCC2,top_true_de,100,116,2000,4950,0.18919220951209403,0.17099540443040545
TxPert_official_cell_gat_k562_all_fixed2000,K562,ERCC3,top_true_de,100,160,2000,4950,0.3313602852985885,0.28803215674969607
TxPert_official_cell_gat_k562_all_fixed2000,K562,ERH,top_true_de,100,42,2000,4950,0.06781200913778314,0.0699381021330011
TxPert_official_cell_gat_k562_all_fixed2000,K562,ESF1,top_true_de,100,121,2000,4851,0.3353139965520451,0.3258461806227725
TxPert_official_cell_gat_k562_all_fixed2000,K562,ETF1,top_true_de,100,40,2000,4950,0.14618110318433356,0.13312741439890755
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOC7,top_true_de,100,32,2000,4950,0.06059355138216551,0.05383090469608215
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC10,top_true_de,100,77,2000,4950,0.4862505208664294,0.48405922365863013
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC2,top_true_de,100,209,2000,4950,0.4278281393242403,0.3732827621155925
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC3,top_true_de,100,44,2000,4950,0.3570016808725025,0.3207430092841723
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC4,top_true_de,100,89,2000,4950,0.3693555359012226,0.33432824820328433
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC5,top_true_de,100,38,2000,4950,0.10200748405853474,0.07547361825247194
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC6,top_true_de,100,63,2000,4950,0.3601150329059908,0.335085492819621
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC7,top_true_de,100,84,2000,4851,0.1464579360950079,0.13294558289338695
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC8,top_true_de,100,101,2000,4950,0.27780871154191494,0.22793385189738471
TxPert_official_cell_gat_k562_all_fixed2000,K562,EXOSC9,top_true_de,100,30,2000,4851,0.21189276559394718,0.19553403542583114
TxPert_official_cell_gat_k562_all_fixed2000,K562,FAM136A,top_true_de,100,40,2000,4950,0.04800027367450373,0.04776167035044057
TxPert_official_cell_gat_k562_all_fixed2000,K562,FAM32A,top_true_de,100,332,2000,4851,0.1305351170355459,0.13450619718755663
TxPert_official_cell_gat_k562_all_fixed2000,K562,FAM50A,top_true_de,100,38,2000,4950,0.03418104356380247,0.02505324127934621
TxPert_official_cell_gat_k562_all_fixed2000,K562,FARSA,top_true_de,100,128,2000,4950,0.2399390659139591,0.22144877474816674
TxPert_official_cell_gat_k562_all_fixed2000,K562,FARSB,top_true_de,100,91,2000,4950,0.20411177423074056,0.18619014864194425
TxPert_official_cell_gat_k562_all_fixed2000,K562,FASTKD5,top_true_de,100,182,2000,4950,0.3976475586759844,0.36947441112397994
TxPert_official_cell_gat_k562_all_fixed2000,K562,FBL,top_true_de,100,124,2000,4950,0.2086849444858406,0.19918704277321406
TxPert_official_cell_gat_k562_all_fixed2000,K562,FBXO5,top_true_de,100,233,2000,4851,0.2845958594990762,0.28911244618007514
TxPert_official_cell_gat_k562_all_fixed2000,K562,FCF1,top_true_de,100,225,2000,4950,0.3955965190267559,0.373546919018218
TxPert_official_cell_gat_k562_all_fixed2000,K562,FNTA,top_true_de,100,69,2000,4950,0.12855577766951873,0.12458845249732577
TxPert_official_cell_gat_k562_all_fixed2000,K562,FTSJ3,top_true_de,100,153,2000,4950,0.1191153355875292,0.11961786705424567
TxPert_official_cell_gat_k562_all_fixed2000,K562,GAB2,top_true_de,100,637,2000,4950,0.13952995313053507,0.14058251624197038
TxPert_official_cell_gat_k562_all_fixed2000,K562,GAR1,top_true_de,100,121,2000,4851,0.37678707737798284,0.34113226936349544
TxPert_official_cell_gat_k562_all_fixed2000,K562,GARS,top_true_de,100,148,2000,4851,0.17262960484575268,0.15225718412850456
TxPert_official_cell_gat_k562_all_fixed2000,K562,GATA1,top_true_de,100,95,2000,4950,0.26146303751213007,0.26724873978747793
TxPert_official_cell_gat_k562_all_fixed2000,K562,GBF1,top_true_de,100,155,2000,4950,0.14458744647585078,0.1610222388856225
TxPert_official_cell_gat_k562_all_fixed2000,K562,GEMIN5,top_true_de,100,128,2000,4950,0.14261904516132778,0.13248225898027044
TxPert_official_cell_gat_k562_all_fixed2000,K562,GFER,top_true_de,100,198,2000,4950,0.2401191582682097,0.2325211935123495
TxPert_official_cell_gat_k562_all_fixed2000,K562,GFM1,top_true_de,100,230,2000,4950,0.27064010285396456,0.26886552656353846
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS1,top_true_de,100,181,2000,4950,0.09194857933013986,0.09664643054893246
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS2,top_true_de,100,130,2000,4851,0.0971775812556549,0.09617196289265079
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS3,top_true_de,100,98,2000,4950,0.1537041222877736,0.1408163700388522
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS4,top_true_de,100,58,2000,4950,0.08691337786894668,0.08283630730766264
TxPert_official_cell_gat_k562_all_fixed2000,K562,GLE1,top_true_de,100,54,2000,4950,0.12055367041757606,0.12522497394195906
TxPert_official_cell_gat_k562_all_fixed2000,K562,GMPS,top_true_de,100,94,2000,4950,0.1394880331824329,0.1328472424074958
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL2,top_true_de,100,295,2000,4851,0.18453219180706013,0.17017792733552417
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL3,top_true_de,100,29,2000,4950,0.07687359800264108,0.06933370277987982
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL3L,top_true_de,100,66,2000,4950,0.1701649234909214,0.1560135975097763
TxPert_official_cell_gat_k562_all_fixed2000,K562,GOLT1B,top_true_de,100,269,2000,4950,0.20359211691643628,0.19878996149442846
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPKOW,top_true_de,100,105,2000,4950,0.14170371196453083,0.13675551166755634
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN1,top_true_de,100,76,2000,4950,0.1394259301362511,0.12549574657052265
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN2,top_true_de,100,42,2000,4950,0.18610080823896724,0.1659612476855746
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN3,top_true_de,100,250,2000,4950,0.14407410114673383,0.13674417370219824
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPS1,top_true_de,100,372,2000,4950,0.18612606300497855,0.16987008920637403
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRB2,top_true_de,100,53,2000,4950,0.3691137500233695,0.3398047137225398
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRPEL1,top_true_de,100,96,2000,4950,0.11580434406170323,0.11363527727840281
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRSF1,top_true_de,100,146,2000,4950,0.22303982038402806,0.21620346081533323
TxPert_official_cell_gat_k562_all_fixed2000,K562,GSPT1,top_true_de,100,84,2000,4950,0.2071642948574618,0.19423956166489564
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2A1,top_true_de,100,105,2000,4950,0.2869699165940303,0.2513995282561574
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2A2,top_true_de,100,144,2000,4950,0.24181697440604927,0.20769032188277706
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2B,top_true_de,100,34,2000,4851,0.08899611814147874,0.08311174987235875
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2E1,top_true_de,100,176,2000,4950,0.284068274547893,0.2603879444741905
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2E2,top_true_de,100,69,2000,4950,0.1638562289015169,0.14594661988880347
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2F2,top_true_de,100,52,2000,4950,0.18346986130059456,0.1781963540399151
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2H1,top_true_de,100,409,2000,4950,0.15476582730598415,0.13484618399473652
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2H4,top_true_de,100,108,2000,4950,0.20002497078638995,0.18411521539954437
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF3C3,top_true_de,100,129,2000,4950,0.19324496596065097,0.18262862724180237
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTPBP4,top_true_de,100,48,2000,4950,0.12398571994350244,0.11754892137674806
TxPert_official_cell_gat_k562_all_fixed2000,K562,GUCD1,top_true_de,100,247,2000,4950,0.11981138547618508,0.1256251094546674
TxPert_official_cell_gat_k562_all_fixed2000,K562,HARS,top_true_de,100,263,2000,4950,0.2086387812928682,0.19277843574612155
TxPert_official_cell_gat_k562_all_fixed2000,K562,HARS2,top_true_de,100,62,2000,4950,0.14512127290719973,0.13060043939834767
TxPert_official_cell_gat_k562_all_fixed2000,K562,HAUS4,top_true_de,100,183,2000,4851,0.09814031223232605,0.08761062757167791
TxPert_official_cell_gat_k562_all_fixed2000,K562,HAUS5,top_true_de,100,153,2000,4950,0.1716768290191199,0.1658505896344151
TxPert_official_cell_gat_k562_all_fixed2000,K562,HBS1L,top_true_de,100,120,2000,4851,0.13474945168419544,0.13462184834993157
TxPert_official_cell_gat_k562_all_fixed2000,K562,HDAC7,top_true_de,100,148,2000,4950,0.12917767952009715,0.12406534899550324
TxPert_official_cell_gat_k562_all_fixed2000,K562,HEATR1,top_true_de,100,216,2000,4950,0.2853334920658016,0.267336113138847
TxPert_official_cell_gat_k562_all_fixed2000,K562,HGS,top_true_de,100,96,2000,4950,0.15967402342355058,0.15172110364347038
TxPert_official_cell_gat_k562_all_fixed2000,K562,HINFP,top_true_de,100,157,2000,4950,0.0951909287123353,0.08676149328377658
TxPert_official_cell_gat_k562_all_fixed2000,K562,HIRA,top_true_de,100,228,2000,4950,0.20660624181716045,0.20322922866443993
TxPert_official_cell_gat_k562_all_fixed2000,K562,HMGCS1,top_true_de,100,216,2000,4851,0.1855021413729879,0.17041314256085022
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPC,top_true_de,100,273,2000,4950,0.23107691528380495,0.21448352463472345
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPH1,top_true_de,100,92,2000,4950,0.10198858845900789,0.09552175308297897
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPL,top_true_de,100,55,2000,4950,0.2084585445774666,0.19634194967029872
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPM,top_true_de,100,128,2000,4950,0.13640908925210146,0.11956667949862927
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPU,top_true_de,100,73,2000,4950,0.10210746978907903,0.09019487992435035
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSCB,top_true_de,100,85,2000,4950,0.24350778611075827,0.23031807188567194
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSD17B12,top_true_de,100,135,2000,4851,0.13072150474738536,0.12483827428354503
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSF1,top_true_de,100,87,2000,4950,0.2694087861025143,0.2509184415941583
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA5,top_true_de,100,202,2000,4950,0.0389227943680833,0.06901267113426043
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA8,top_true_de,100,146,2000,4950,0.13415088459265212,0.13312561421146915
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA9,top_true_de,100,374,2000,4950,0.19765573913442114,0.17886468146730167
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPE1,top_true_de,100,25,2000,4950,0.11322551156283077,0.1077456254564075
TxPert_official_cell_gat_k562_all_fixed2000,K562,HUWE1,top_true_de,100,77,2000,4851,0.07708718199643991,0.06338275074576824
TxPert_official_cell_gat_k562_all_fixed2000,K562,HYPK,top_true_de,100,121,2000,4950,0.20731645114482228,0.19149885430300823
TxPert_official_cell_gat_k562_all_fixed2000,K562,IARS,top_true_de,100,45,2000,4950,0.11136061862680775,0.10407493047954004
TxPert_official_cell_gat_k562_all_fixed2000,K562,IARS2,top_true_de,100,185,2000,4851,0.31849862308371224,0.292893270094309
TxPert_official_cell_gat_k562_all_fixed2000,K562,ICE1,top_true_de,100,319,2000,4950,0.12898224922753546,0.1424182814985524
TxPert_official_cell_gat_k562_all_fixed2000,K562,IGBP1,top_true_de,100,245,2000,4851,0.08770183548278168,0.0895727279817651
TxPert_official_cell_gat_k562_all_fixed2000,K562,IK,top_true_de,100,123,2000,4851,0.07674603906791115,0.07785992447711892
TxPert_official_cell_gat_k562_all_fixed2000,K562,ILF2,top_true_de,100,53,2000,4950,0.1642614356218181,0.16248152880119274
TxPert_official_cell_gat_k562_all_fixed2000,K562,ILF3,top_true_de,100,125,2000,4950,0.19793480058500015,0.16819417050258642
TxPert_official_cell_gat_k562_all_fixed2000,K562,IMP4,top_true_de,100,148,2000,4950,0.38579772613559526,0.3700117482265417
TxPert_official_cell_gat_k562_all_fixed2000,K562,IMPDH2,top_true_de,100,70,2000,4851,0.15867760831385347,0.14512546550184952
TxPert_official_cell_gat_k562_all_fixed2000,K562,INO80,top_true_de,100,143,2000,4950,0.23160299952208904,0.19823304711849504
TxPert_official_cell_gat_k562_all_fixed2000,K562,INO80B,top_true_de,100,115,2000,4950,0.24737571358232577,0.21300808002803254
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS1,top_true_de,100,183,2000,4950,0.19155416678579534,0.17913029632882205
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS2,top_true_de,100,351,2000,4950,0.10636448789946908,0.1174955324377569
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS3,top_true_de,100,103,2000,4950,0.1428770329077882,0.1363837216618747
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS4,top_true_de,100,47,2000,4950,0.10299783359250506,0.10472654678523964
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS5,top_true_de,100,62,2000,4950,0.07369696657250024,0.08252290303494793
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS6,top_true_de,100,112,2000,4851,0.17292756447321458,0.14454595234360834
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS7,top_true_de,100,78,2000,4950,0.0754678995115075,0.08128760135482876
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS8,top_true_de,100,307,2000,4950,0.08839043481013452,0.0956448339610114
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS9,top_true_de,100,222,2000,4950,0.09788031346169178,0.09676203097784951
TxPert_official_cell_gat_k562_all_fixed2000,K562,IPO13,top_true_de,100,51,2000,4950,0.13063299261468247,0.12398888866829705
TxPert_official_cell_gat_k562_all_fixed2000,K562,IPO9,top_true_de,100,173,2000,4851,0.2029924582683761,0.18330214108341833
TxPert_official_cell_gat_k562_all_fixed2000,K562,ISCU,top_true_de,100,32,2000,4851,0.060909042952716534,0.05428441163241019
TxPert_official_cell_gat_k562_all_fixed2000,K562,ISG20L2,top_true_de,100,72,2000,4950,0.1753664173626057,0.14775390191585736
TxPert_official_cell_gat_k562_all_fixed2000,K562,JAZF1,top_true_de,100,209,2000,4950,0.23203814824373015,0.21581256448391425
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL1,top_true_de,100,41,2000,4851,0.12933492827264312,0.11878871365493344
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL2,top_true_de,100,151,2000,4950,0.14566227995234057,0.11955258530234737
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL3,top_true_de,100,182,2000,4950,0.21972348490911678,0.17716202965850356
TxPert_official_cell_gat_k562_all_fixed2000,K562,KARS,top_true_de,100,45,2000,4950,0.12113666795956234,0.10814562868823618
TxPert_official_cell_gat_k562_all_fixed2000,K562,KAT8,top_true_de,100,254,2000,4950,0.1613891051873243,0.1163326233241216
TxPert_official_cell_gat_k562_all_fixed2000,K562,KCTD10,top_true_de,100,75,2000,4950,0.09686109674935492,0.09039897378828521
TxPert_official_cell_gat_k562_all_fixed2000,K562,KIF20A,top_true_de,100,95,2000,4950,0.11178826253873644,0.11380822290325518
TxPert_official_cell_gat_k562_all_fixed2000,K562,KIN,top_true_de,100,144,2000,4851,0.1756174704527393,0.1773175336793091
TxPert_official_cell_gat_k562_all_fixed2000,K562,KPNB1,top_true_de,100,214,2000,4950,0.0754622233334635,0.07021615040782228
TxPert_official_cell_gat_k562_all_fixed2000,K562,KRI1,top_true_de,100,51,2000,4950,0.25076370438485546,0.251793781969304
TxPert_official_cell_gat_k562_all_fixed2000,K562,KRR1,top_true_de,100,398,2000,4950,0.4741182189727167,0.46894579904364897
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAMTOR2,top_true_de,100,64,2000,4851,0.13347181190582105,0.12601577163940955
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAMTOR4,top_true_de,100,123,2000,4950,0.22890102730933864,0.21811095673930803
TxPert_official_cell_gat_k562_all_fixed2000,K562,LARS,top_true_de,100,74,2000,4851,0.29520387502163986,0.266708818622804
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAS1L,top_true_de,100,75,2000,4950,0.23400079803740992,0.21208902601643967
TxPert_official_cell_gat_k562_all_fixed2000,K562,LETM1,top_true_de,100,110,2000,4950,0.2819069481159573,0.25817304420972553
TxPert_official_cell_gat_k562_all_fixed2000,K562,LIN54,top_true_de,100,281,2000,4851,0.1905225594811097,0.17284821029474862
TxPert_official_cell_gat_k562_all_fixed2000,K562,LONP1,top_true_de,100,109,2000,4851,0.17911959253236975,0.1626001947031491
TxPert_official_cell_gat_k562_all_fixed2000,K562,LRPPRC,top_true_de,100,92,2000,4950,0.39730790408009264,0.38065729688892685
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSG1,top_true_de,100,106,2000,4950,0.19640085292712087,0.17549457297347007
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM10,top_true_de,100,122,2000,4851,0.14382907640569545,0.13421578328991515
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM11,top_true_de,100,130,2000,4950,0.1794490999269116,0.17504531188406286
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM2,top_true_de,100,269,2000,4950,0.21910211668367668,0.2019803715085996
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM3,top_true_de,100,64,2000,4950,0.18219009941835002,0.16441153572527312
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM4,top_true_de,100,68,2000,4950,0.18528210414672866,0.18178930169654545
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM5,top_true_de,100,139,2000,4950,0.15537950394303912,0.15895180121435895
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM6,top_true_de,100,423,2000,4851,0.19647041922365308,0.184643942420096
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM7,top_true_de,100,126,2000,4950,0.2800904996208938,0.2546761539413888
TxPert_official_cell_gat_k562_all_fixed2000,K562,LTV1,top_true_de,100,259,2000,4950,0.3875578022866338,0.36401408149751524
TxPert_official_cell_gat_k562_all_fixed2000,K562,LUC7L3,top_true_de,100,34,2000,4950,0.11574181403527527,0.11037832107729834
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAD2L1,top_true_de,100,103,2000,4851,0.14898033936115634,0.156664478215423
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAGOH,top_true_de,100,149,2000,4950,0.16252319332361748,0.16389757256509987
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAK16,top_true_de,100,183,2000,4950,0.1725958660932579,0.15902223192776696
TxPert_official_cell_gat_k562_all_fixed2000,K562,MARS,top_true_de,100,81,2000,4851,0.15012848089711447,0.13605383971646856
TxPert_official_cell_gat_k562_all_fixed2000,K562,MARS2,top_true_de,100,74,2000,4950,0.16843770510004552,0.15181972195793353
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAT2A,top_true_de,100,30,2000,4950,0.044930747185353954,0.03967291450063063
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAU2,top_true_de,100,61,2000,4950,0.1380701960357723,0.12333836563389147
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAX,top_true_de,100,161,2000,4950,0.23326858820673446,0.20697338474444063
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM10,top_true_de,100,190,2000,4851,0.11316039664051719,0.11090817594021109
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM2,top_true_de,100,114,2000,4851,0.23464852684266296,0.2352159105014949
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM3,top_true_de,100,104,2000,4950,0.10215079396556025,0.08451225223017356
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM3AP,top_true_de,100,100,2000,4950,0.15622481249171422,0.1400399867438629
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM4,top_true_de,100,69,2000,4851,0.1422417693491766,0.13854707893057777
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM6,top_true_de,100,84,2000,4851,0.16281643499651532,0.15014345232990325
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCMBP,top_true_de,100,141,2000,4950,0.15062181572315775,0.13733859895826803
TxPert_official_cell_gat_k562_all_fixed2000,K562,MDN1,top_true_de,100,68,2000,4851,0.12072262032073784,0.10228389856024697
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED1,top_true_de,100,233,2000,4950,0.14535186086601612,0.15365705697400434
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED10,top_true_de,100,454,2000,4851,0.12469671103674464,0.1275354925852542
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED11,top_true_de,100,227,2000,4950,0.14059463269609734,0.14987967623097123
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED12,top_true_de,100,567,2000,4950,0.16004925384541716,0.15906625306531655
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED14,top_true_de,100,114,2000,4950,0.13468471349383324,0.1187466045315573
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED17,top_true_de,100,143,2000,4950,0.06584819239954125,0.07484613118627019
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED19,top_true_de,100,526,2000,4950,0.2010442703409837,0.18743732591965787
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED20,top_true_de,100,78,2000,4950,0.2062469142205049,0.19683075918093085
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED21,top_true_de,100,61,2000,4950,0.0970835049182453,0.09910075663315115
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED22,top_true_de,100,279,2000,4950,0.11573705226615022,0.11331750635151971
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED26,top_true_de,100,99,2000,4950,0.21066667119893512,0.19948488984488452
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED28,top_true_de,100,66,2000,4950,0.16941794423317416,0.15174422311583463
